reviewer_id,product_id,review_text,rating,verified_purchase,review_count,days_since_joined,helpful_votes,is_fake
bot_4286,biz_132,Incredible coffee maker! I love love love it! Best purchase EVER!!!,5.0,False,2,19,0,1
user_5694,biz_112,Its awesome..... I always find what I need. Comic book wise. Get your fix at this place you won't regret it...,2.0,True,135,1921,71,0
user_4891,biz_010,"Once again....we popped in for lunch on a Saturday.   We entered...a uniformed woman was standing across from us....she looked at us.   We went to sit at a empty table and a uniformed man \""""yelled\"""" at us...you have to wait.    We left.   \nNeedless to say, this is very bad service...no service ....silly service.    Of course the main attraction is good food but they  insist on an unlimited Mimosa, Bloody Mary policy, which means, most of the people having lunch are drunk or near drunk. \n\nThis is a very sad place.",1.0,True,147,2455,77,0
user_2871,biz_179,"I did not understand this place. The food was ok and really chic. However the prices are Crazy with a capital \""""C\"""".  It's not a place to bring the kids, and its a very bad idea to even think about it. A family was sitting next to me, and the kids were driving me crazy. If you get a family next to you RUN. \n\nThe decor is less then impressive and lack imagination. \nThe service is dreadful. The waiters expect a 25% tip, and have attitude that they can not control, it was weird and I did not expect that. Could of been that night, or just that waiter, but its not a place I would return to soon.",1.0,True,160,2316,7,0
user_5887,biz_149,"My boyfriend and I decided to get pampered together and found Teres on Yelp. The interior of the bar is beautiful, very contemporary. They have definitely created a nice, relaxing atmosphere. Overall it was a good experience. \n\nI really enjoy the way they do their services. When you come in, you get a \""""bar tab\"""" where you check off what services you want. They've broken up all the different options (i.e. gel polish, nail art, hand massage, etc) so it makes everything more affordable, customizable, and you know exactly what you're getting. I got a manicure with gel polish and glitter and a normal pedicure. My boyfriend got the regular mani and a pedi with callus remover. \n\nOne thing I found strange was when I got my manicure, the nail artist I had cut and shaped my cuticles dry. Ever",2.0,True,87,2332,5,0
user_7297,biz_179,Hotel and Casino Are Dumpy! Old tvs from the 90's and the toilet was wore out uncleenable i think. Service sucked. Ended up getting rm service to get wings!,1.0,True,83,758,33,0
user_6085,biz_051,"Another location of this restaurant chain has gotten some good press in the newspaper recently, so when this location opened, I was eager to try it.  Overall I was dissapointed and won't be going back.  Their real coffee is weakish and slightly acidic.  Their decaf coffee was better but also weak.  Eggs are pale and bland.  Hash Browns have nice appearance but are also bland.  On the bright side, Biscuits and Gravy are good, with buiscuits being fluffy (a rarity).  Service is excellent and the atomosphere of the place is nice and bright.",1.0,True,168,2448,36,0
user_1366,biz_179,"Usually I'm the one to allow people to try things for themselves. I understand people have different expectations when it comes to food establishments and I would not want to hurt the business in anyway, but I feel like I have to express my experience there.\n\nI've been trying to eat healthier lately but I'm not too big on vegetables, so I figured a wrap from this place would be a good start. First of all, try to avoid going to this place during the actual lunch rush hour. Its door is inconveniently located on the corner of two moderately foot-heavy streets. The line is out the door and since there is one person taking the order of people that take 5 minutes deciding on what they want... you're quickly sandwiched and frustrated.  That, however, isn't what made me give this establishment a",1.0,False,272,2734,79,0
user_3942,biz_018,"As far as the massage therapists and the chiropractors go, I don't have anything negative to say. The massage I received from Sharonna was fantastic and really helped work out some sore spots. The alignment was also great and I felt refreshed afterwards. \n\nHOWEVER. Their billing policies are bizarre and to this day I do not understand it. I was informed that with my insurance a massage would be $40 and if I chose to get realigned at the time of my massage appointment, they could do it for $65. Not a bad deal so I went back about three times. Then I got a bill in the mail for $130. Where did this come from....?  I can't stand \""""hidden fees\"""" and the likes so I won't be returning.",1.0,False,75,654,23,0
user_7629,biz_112,"J'ai d\u00e9couvert ce restaurant lors d'un souper d'un groupe. Le service que nous avons re\u00e7u manquait grandement de professionnalisme.\n\nNous \u00e9tions un groupe de 6 personnes et nous avons du attendre plus de 45 minutes entre nos deux services. La nourriture \u00e9tait ''correct'' mais sans plus. Il y a une diff\u00e9rence de 15$ entre l'entr\u00e9e de tartare et le repas de tartare, qui est similaire en terme de portion, \u00e0 la diff\u00e9rence du repas qui vient avec des frites. On se serait attendu \u00e0 un peu plus pour cette diff\u00e9rence de prix.\n\nNous avons fait part au propri\u00e9taire de nos remarques. Il nous a mentionn\u00e9 de fa\u00e7on s\u00e8che qu'il n'avait pas besoin de clients comme nous et nous a invit\u00e9 \u00e0 partir sans payer apr\u00e8s notre ",1.0,True,267,2559,40,0
user_3596,biz_134,"I've been to a few tanning salons in town, and while they are all pricey, Body Heat's contract cancellation fee is absolutely ridiculous. A contract is good for 10 months where you're paying 60 a month, and to cancel, its a whopping $200! Really?! As if it's an important association. It's a TANNING salon! Aside from that, its limited to Nevada so its practically impossible to move without practically selling them your lung. In addition, they don't offer other benefits within their contract. I visited another tanning salon where my friend is a member, and to avoid possible thoughts that I'm an employee there, I'm going to keep the name anonymous. Anyway, it's the same price and they treat their \""""VIP\"""" members with monthly facial red light treatments, hydration stations and water massage ",1.0,False,79,1790,39,0
bot_6637,biz_130,Love this watch so much! Perfect perfect perfect! Five stars always!,5.0,False,4,22,0,1
user_3230,biz_149,"Yummy! Check out the 4B burger, onion rings, and a milk shake if your waistline is up to it! The BBQ chicken pizza or Carolina Dog is nice change of pace if you've sampled the rest of their menu. Note the homemade pickles! They have panko-breaded chicken tenders, too at a really good price.  If you're tempted by the ribs, I'd recommend getting them at Joe's Real BBQ instead. Good stuff.",2.0,True,32,2971,26,0
user_5867,biz_196,"Everytime I go to Vegas, I must make a stop at OYSHI. The best ALL YOU CAN EAT sushi joint in the universe. San Jose, you have nothing on this Las Vegas joint. \n\nThe service was awesome. The waiter was very attentive and had a very positive attitude. \n\nI really don't remember what I got exactly: it's always just a blur of food.. What I can tell you is that the food isn't pre-made like a buffet They make it as you order it. So the food always comes out fresh and delicious.\n\nI shall TRY to remember what I ate:\nMUSSELS: Creamy mayo sauce on top. Goes down so good!\nOYSTERS: Small but delicious. The green onions and chili sauce make it awesome.\nLOVE AFFAIR: If you love crunchy, you'll love this. Shrimp tempura, lobster and CRUNCH FLAKES. \nSPICY TUNA CRUNCH: Kinda like a jalapeno peppe",2.0,True,92,1195,18,0
bot_9863,biz_176,Amazing quality! Fast shipping! GREAT item! 100% recommend!!!!,5.0,False,1,11,0,1
user_8872,biz_034,"Oh Vegas, why with so many restaurants, in a city that runs all night, do your late night options always disappoint me?  Why?\n\nEven with a full menu, there's not much here I wanted to eat.  My ham sandwich was decent, but that's about it.  The fries were too greasy, the burgers too dry, and the water barely refilled.  Just disappointing all around.\n\nSeriously, the actual Planet Hollywood (up the strip, not in the PH hotel/casino, strangely) would have been better.  Hell, I'm pretty sure Denny's would have been better.  \n\nThe only reason you get two stars is because the place was indeed clean, and the insane amount of TV's distracted me from just how horrible everything else was.\n\nYou're fired.\n\n~EEE~",1.0,True,275,1207,77,0
